,ADDR,bun,ji,region_cd,소방청 / 화재·구조·구급 통계시스템,OCRN_YMD,DAM_AMT,DCSD_CNT,OCRN_MM,CSTS_CNT,YMAP_CRTS,ROAD_NM_ADDR,RSN_,XMAP_CRTS,SN,GEOM,INJPSN_CNT
381,충청북도 진천군 이월면 장양리 434-50,434,50,4375035024,2020.0,7.0,17889,0,9.0,0,4429837.416,,태풍으로 인한 토공 유실,14186042.72,700,POINT(14186042.7238 4429837.4159000004),0
382,충청북도 진천군 이월면 송림리 418-1,418,1,4375035025,2020.0,7.0,44893,0,9.0,0,4429847.165,,태풍으로 인한 취입보 시설 유실,14185247.9,701,POINT(14185247.9027 4429847.1645),0
383,충청북도 진천군 이월면 송림리 94-14,94,14,4375035025,2020.0,7.0,8903,0,9.0,0,4431030.987,,태풍으로 인한 토공 유실,14184116.9,702,POINT(14184116.8967 4431030.9869999997),0
384,경기도 수원시 권선구 평동 55-4,55,4,4111312700,2020.0,21.0,500,0,12.0,0,4475106.577,경기도 수원시 권선구 평동로 90번길 44-2,지나가던 집게차에 통신선이 걸려 통신주 전복,14137146.53,703,POINT(14137146.528100001 4475106.5766000003),0
385,경기도 안산시 상록구 사동 1639-24,1639,24,4127110300,2021.0,13.0,0,0,1.0,0,4132126.095,경기도 안산시 상록구 해양5로 11,지반 침하 및 감리 소홀로 인한 붕괴발생,14208314.3,704,POINT(14208314.302999999 4132126.0953000002),0
386,전라남도 여수시 웅천동 1857-6,1857,6,4613013400,2021.0,30.0,0,0,5.0,0,4130271.773,,폭우로 인한 법면 유실,14213870.15,705,POINT(14213870.147500001 4130271.7729000002),0
387,전북특별자치도 완주군 구이면 원기리 산12-2,12,2,5271035025,2021.0,9.0,0,0,6.0,0,4263466.323,,암절리에 의한 암괴 낙석,14147753.49,706,POINT(14147753.4944 4263466.3233000003),0
388,경상북도 청송군 부남면 화장리 365,365,,4775032035,2014.0,29.0,0,0,3.0,0,4341185.666,,"제당 제내지 중간부분 제정 함몰(폭 1.0m, 길이 3.0m, 깊이 4.0m)",14377268.42,275,POINT(14377268.423 4341185.6662999997),0
389,부산광역시 동래구 칠산동 1-83,1,83,2626010300,2014.0,,0,0,5.0,0,4191866.665,,노후,14370697.6,277,POINT(14370697.602700001 4191866.6652000002),0
390,울산광역시 울주군 삼동면 하잠리 1483,1483,,3171040026,2014.0,12.0,0,0,5.0,0,4233512.509,,폭우 인한 절개지 붕괴,14378247.58,278,POINT(14378247.5758 4233512.5089999996),0
391,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2015.0,25.0,1000,0,6.0,0,3926876.349,,호우시 낙석발생,14061143.25,424,POINT(14061143.2498 3926876.3491000002),0
392,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2015.0,28.0,1000,0,6.0,0,3926876.349,,호우시 낙석발생,14061143.25,425,POINT(14061143.2498 3926876.3491000002),0
393,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,25.0,1000,0,11.0,0,3926876.349,,호우시 낙석발생,14061143.25,401,POINT(14061143.2498 3926876.3491000002),0
394,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,27.0,1000,0,11.0,0,3926876.349,,호우시 낙석발생,14061143.25,402,POINT(14061143.2498 3926876.3491000002),0
395,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,25.0,1000,0,5.0,0,3926876.349,,호우시 낙석발생,14061143.25,280,POINT(14061143.2498 3926876.3491000002),0
396,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,9.0,1000,0,7.0,0,3926876.349,,호우시 낙석발생,14061143.25,282,POINT(14061143.2498 3926876.3491000002),0
397,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,16.0,1000,0,7.0,0,3926876.349,,호우시 낙석발생,14061143.25,283,POINT(14061143.2498 3926876.3491000002),0
398,전북특별자치도 전주시 덕진구 덕진동1가 1410-36,1410,36,5211312500,2014.0,25.0,0,0,6.0,0,4278590.331,,증축공사 건물 옥상 가설비계 붕괴,14151188.11,281,POINT(14151188.114 4278590.3306),0
399,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2015.0,25.0,1000,0,6.0,0,3926876.349,,호우시 낙석발생,14061143.25,424,POINT(14061143.2498 3926876.3491000002),0
400,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2015.0,28.0,1000,0,6.0,0,3926876.349,,호우시 낙석발생,14061143.25,425,POINT(14061143.2498 3926876.3491000002),0
401,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,25.0,1000,0,11.0,0,3926876.349,,호우시 낙석발생,14061143.25,401,POINT(14061143.2498 3926876.3491000002),0
402,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,27.0,1000,0,11.0,0,3926876.349,,호우시 낙석발생,14061143.25,402,POINT(14061143.2498 3926876.3491000002),0
403,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,25.0,1000,0,5.0,0,3926876.349,,호우시 낙석발생,14061143.25,280,POINT(14061143.2498 3926876.3491000002),0
404,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,9.0,1000,0,7.0,0,3926876.349,,호우시 낙석발생,14061143.25,282,POINT(14061143.2498 3926876.3491000002),0
405,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,16.0,1000,0,7.0,0,3926876.349,,호우시 낙석발생,14061143.25,283,POINT(14061143.2498 3926876.3491000002),0
406,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2015.0,25.0,1000,0,6.0,0,3926876.349,,호우시 낙석발생,14061143.25,424,POINT(14061143.2498 3926876.3491000002),0
407,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2015.0,28.0,1000,0,6.0,0,3926876.349,,호우시 낙석발생,14061143.25,425,POINT(14061143.2498 3926876.3491000002),0
408,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,25.0,1000,0,11.0,0,3926876.349,,호우시 낙석발생,14061143.25,401,POINT(14061143.2498 3926876.3491000002),0
409,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,27.0,1000,0,11.0,0,3926876.349,,호우시 낙석발생,14061143.25,402,POINT(14061143.2498 3926876.3491000002),0
410,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,25.0,1000,0,5.0,0,3926876.349,,호우시 낙석발생,14061143.25,280,POINT(14061143.2498 3926876.3491000002),0
411,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,9.0,1000,0,7.0,0,3926876.349,,호우시 낙석발생,14061143.25,282,POINT(14061143.2498 3926876.3491000002),0
412,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,3693,,5013031025,2014.0,16.0,1000,0,7.0,0,3926876.349,,호우시 낙석발생,14061143.25,283,POINT(14061143.2498 3926876.3491000002),0
413,경상북도 상주시 중동면 덕암로 628,628,,4725031000,2014.0,1.0,0,0,8.0,2,4362237.775,,수련원 2층 강당 천장 붕괴,14279794.8,285,POINT(14279794.7972 4362237.7750000004),2
414,울산광역시 울주군 두동면 구미리 320,320,,3171036022,2014.0,3.0,0,0,8.0,0,4254617.203,,폭우 인한 밭둑 붕괴,14384267.93,286,POINT(14384267.9267 4254617.2028000001),0
415,전북특별자치도 익산시 인화동 1가 185-7,185,7,5214010900,2011.0,29.0,0,0,11.0,1,4291102.881,,공사현장 파이프 더미에 갈림,14132013.45,98,POINT(14132013.4518 4291102.8812999995),1
416,전북특별자치도 전주시 완산구 삼천동1가 704-2,704,2,5211113200,2012.0,2.0,0,0,2.0,1,4272357.533,,공사현장 천장에 떨어진 콘크리트 더미에 상반신 일부가 깔림,14151572.95,99,POINT(14151572.951199999 4272357.5330999997),1
417,경상남도 거창군 고제면 개명리 산2,2,,4888033021,2012.0,5.0,0,0,3.0,2,4280983.576,,정자의 기둥을 교체하던중 정자지붕이 붕괴됨.,14232310.59,100,POINT(14232310.593 4280983.5756999999),2
418,울산광역시 중구 교동 174-2,174,2,3111010700,2012.0,10.0,0,0,3.0,0,4240428.02,,토사붕괴,14395281.67,101,POINT(14395281.674699999 4240428.0197000001),0
419,경상북도 영덕군 병곡면 삼읍리 175,175,,4777037035,2012.0,15.0,0,1,4.0,0,4391775.892,,자택 인근 공가에서 작업중 지붕붕괴로 인한 사망,14403929.91,102,POINT(14403929.9056 4391775.8918000003),0
420,울산광역시 울주군 언양읍 반천리 530,530,,3171025322,2012.0,16.0,0,0,4.0,0,4240070.804,,폭우 인한 제방유실,14380604.39,103,POINT(14380604.387399999 4240070.8043),0
421,울산광역시 중구 성남동 55-4,55,4,3111010600,2012.0,22.0,0,0,4.0,0,4239663.573,,상가건물 1층 천장 붕괴,14395907.46,104,POINT(14395907.4637 4239663.5732000005),0
422,전북특별자치도 전주시 완산구 경원동3가 33-7,33,7,5211113200,2012.0,26.0,0,0,4.0,1,4276134.834,,공사현장 붕괴로 인해 건축물자재에 매몰됨,14153955.29,105,POINT(14153955.293400001 4276134.8338000001),1
423,전북특별자치도 익산시 팔봉동 862-2,862,2,5214012700,2012.0,2.0,0,0,6.0,0,4295338.496,,교량구조물 일부 붕괴,14138923.89,108,POINT(14138923.8893 4295338.4961999999),0
424,전북특별자치도 익산시 마동 55-25,55,25,5214011200,2012.0,3.0,0,0,6.0,1,4292288.347,,단독주택 철거 중 철거 건축물에 매몰,14134212.28,109,POINT(14134212.2787 4292288.3469000002),1
425,강원특별자치도 원주시 태장동 1792,1792,,5113011200,2012.0,15.0,0,0,6.0,4,4495089.511,,단독주택 2층 발코니 붕괴,14243745.17,110,POINT(14243745.167099999 4495089.5109999999),4
426,충청북도 청주시 청원구 우암동 371-10,371,10,4311410100,2012.0,27.0,0,0,6.0,1,4391193.684,,주택 대문 보수 작업중 대문지지대 붕괴,14191389.49,111,POINT(14191389.488399999 4391193.6842999998),1
427,울산광역시 울주군 온산읍 화산리 1256-9,1256,9,3171025021,2012.0,15.0,0,0,7.0,0,4222267.919,,집중호우 인한 사면붕괴,14396084.64,112,POINT(14396084.640699999 4222267.9192000004),0
428,울산광역시 울주군 온산읍 덕신리 산84-1,84,1,3171025032,2012.0,15.0,0,0,7.0,0,4223208.14,,집중호우 인한 산사태,14395366.86,113,POINT(14395366.859200001 4223208.1401000004),0
429,경상남도 창원시 성산구 귀곡동 산104-14,104,14,4812312100,2012.0,15.0,0,0,7.0,0,4187188.358,,장마철 지속적인 호우에 따른 지반약화,14315295.78,114,POINT(14315295.778999999 4187188.3580999998),0
430,전북특별자치도 남원시 주천면 송치리 969-1,969,1,5219031023,2012.0,19.0,0,1,7.0,1,4217059.527,,피해자가 공가로 방치된 자신의 집에서 자다가 태풍 카눈에 의한 지붕 붕괴로 압사 추정,14182861.45,115,POINT(14182861.4509 4217059.5266000004),0
431,서울특별시 마포구 상암동 1607,1607,,1144012700,2012.0,21.0,0,0,7.0,1,4520151.004,,공사현장 철근자재 붕괴,14125587.42,116,POINT(14125587.4231 4520151.0037000002),1
432,강원특별자치도 원주시 단계동 878-1 한라비발디2차,2,,5113011000,2012.0,3.0,0,0,8.0,0,4487266.217,,모델하우스 천정 붕괴,14241371.53,117,POINT(14241371.531300001 4487266.2171999998),0
433,울산광역시 중구 태화동 748-1 SK사택,,,3111011100,2012.0,4.0,0,0,8.0,1,4239660.039,,공사장2층 골조공사 작업중 외부거푸집 가설비개가 갑자기 붕괴,14392280.96,118,POINT(14392280.9608 4239660.0385999996),1
434,울산광역시 중구 약사동 861 미소마을아파트,,,3111011700,2012.0,8.0,0,0,8.0,0,4241821.324,,아파트 외벽 건축자재물 일부 붕괴,14397614.02,119,POINT(14397614.020300001 4241821.3239000002),0
435,충청북도 청주시 청원구 율량동 1603,1603,,4311410300,2012.0,13.0,0,0,8.0,0,4392398.255,,2층주택 가건물 붕괴,14191466.75,120,POINT(14191466.7533 4392398.2548000002),0
436,경상북도 포항시 북구 두호동 1015-4,1015,4,4711312000,2012.0,23.0,267764,0,8.0,0,4309343.085,,태풍·호우로 인한 도로 절개지 붕괴,14404039.97,121,POINT(14404039.967 4309343.0851999996),0
437,경상북도 포항시 북구 흥해읍 학천리 산29-2,29,2,4711325047,2012.0,23.0,50226,0,8.0,0,4311505.801,,태풍·호우로 인한 도로 산사태,14394090.93,122,POINT(14394090.932499999 4311505.8004999999),0
438,울산광역시 북구 화봉동 456-11,456,11,3120012500,2012.0,23.0,850000,0,8.0,0,4244361.313,,우수침투에 의한 지반약화,14401603.08,123,POINT(14401603.077 4244361.3125999998),0
439,경상북도 포항시 남구 장흥동 산46,46,,4711111100,2012.0,23.0,30135,0,8.0,0,4298795.18,,태풍·호우로 인한 사면 붕괴,14401751.07,124,POINT(14401751.0722 4298795.1804),0
440,강원특별자치도 강릉시 옥계면 남양리 산187,187,,5115035026,2012.0,23.0,0,2,8.0,3,4519010.85,,산사면 토석붕락(35만톤),14360071.42,125,POINT(14360071.422 4519010.8501000004),1
441,경상북도 포항시 북구 송라면 화진리 산34,34,,4711333027,2012.0,23.0,64289,0,8.0,0,4333353.802,,태풍·호우로 인한 도로 산사태,14402027.77,126,POINT(14402027.7721 4333353.8016999997),0
442,경상북도 포항시 남구 장기면 모포리 84,84,,4711133036,2012.0,23.0,60271,0,8.0,0,4291603.733,,태풍·호우로 인한 사면 붕괴,14418747.37,127,POINT(14418747.371300001 4291603.7330999998),0
443,경상북도 포항시 남구 이동 산12-1,12,1,4711111700,2012.0,23.0,234708,0,8.0,0,4305493.06,,태풍·호우로 인한 도로 절개지 붕괴,14397181.1,128,POINT(14397181.103499999 4305493.0597000001),0
444,경상북도 포항시 남구 연일읍 중명리 산16,16,,4711125329,2012.0,23.0,60271,0,8.0,0,4297207.706,,태풍·호우로 인한 도로 산사태,14395446.01,129,POINT(14395446.007200001 4297207.7059000004),0
445,경상북도 포항시 남구 대송면 홍계리 산29,29,,4711131023,2012.0,23.0,703164,0,8.0,0,4293584.528,,태풍·호우로 인한 도로 산사태,14396935.0,130,POINT(14396935.001499999 4293584.5277000004),0
446,경상북도 포항시 북구 용흥동 600-1,600,1,4711311700,2012.0,23.0,91396,0,8.0,0,4306122.696,,태풍·호우로 인한 도로 절개지 붕괴,14398823.78,131,POINT(14398823.776799999 4306122.6957999999),0
447,강원특별자치도 원주시 신림면 금창리 755-2,755,2,5113039022,2012.0,25.0,0,0,8.0,0,4472509.525,,소나무가 지반이 깎이면서 도로 및 전신주로 넘어감,14252533.88,132,POINT(14252533.877 4472509.5251000002),0
448,전북특별자치도 김제시 흥사동 367-1,367,1,5221011300,2012.0,28.0,0,1,8.0,1,4277353.237,,"태풍""블라벤""의 강한바람으로 교회건물 벽돌이
 사고자의 머리로 떨어져 사망",14126053.57,133,POINT(14126053.5743 4277353.2369999997),0
449,충청북도 옥천군 청산면 판수리 466-1,466,1,4373035030,2012.0,28.0,0,0,8.0,0,4346337.836,,감나무 쓰러짐으로 주택 붕괴 위험,14227548.73,134,POINT(14227548.7259 4346337.8355999999),0
450,충청북도 진천군 광혜원면 죽현리 464,464,,4375037024,2012.0,29.0,0,0,8.0,0,4432607.466,,태풍으로 인한 비닐하우스 붕괴,14185304.58,135,POINT(14185304.5778 4432607.4660999998),0
451,충청북도 진천군 광혜원면 죽현리 464,464,,4375037024,2012.0,29.0,0,0,8.0,0,4432616.959,,태풍으로 인한 비닐하우스 붕괴,14185368.68,528,POINT(14185368.6843 4432616.9589999998),0
452,충청북도 영동군 용산면 청화리 116-2,116,2,4374031035,2012.0,29.0,0,0,8.0,0,4341783.995,,태풍볼라벤으로 샌드위치판넬 지붕 붕괴,14231296.13,136,POINT(14231296.132999999 4341783.9951999998),0
453,충청북도 영동군 용산면 산저리 300,300,,4374031022,2012.0,29.0,0,0,8.0,0,4332790.985,,태풍볼라벤으로 야산나무전복에 의한 주택 붕괴위험,14229968.68,137,POINT(14229968.6834 4332790.9852),0
454,울산광역시 울주군 언양읍 직동리 351,351,,3171025329,2012.0,29.0,0,0,8.0,0,4243022.528,,폭우 인한 제방유실,14375296.85,138,POINT(14375296.849400001 4243022.5279000001),0
455,광주광역시 광산구 운수동 369,369,,2920010600,2012.0,30.0,0,0,8.0,0,4184675.988,,"태풍  ""덴빈""에 의한 사면붕괴",14112608.08,139,POINT(14112608.077199999 4184675.9874999998),0
456,광주광역시 서구 덕흥동 806-1 선,,,2914011700,2012.0,30.0,8000,0,8.0,0,4186681.345,,강우로 인한 성토사면 유실,14118748.39,140,POINT(14118748.387399999 4186681.3454),0
457,광주광역시 광산구 소촌동 산29-1,29,1,2920010800,2012.0,31.0,0,0,8.0,0,4184740.582,,"태풍 ""덴빈""으로 인해 경사지 붕괴(L=15m, H=30m)",14116001.84,141,POINT(14116001.843900001 4184740.5822999999),0
458,경상남도 통영시 정량동 427,427,,4822010900,2012.0,16.0,89649,0,9.0,0,4143073.129,,2012년 태풍 산바 피해,14297732.21,142,POINT(14297732.213099999 4143073.1291),0
459,경상남도 통영시 정량동 630,630,,4822010900,2012.0,16.0,73400,0,9.0,0,4142725.963,,2012년 태풍 산바 피해,14298237.9,143,POINT(14298237.9036 4142725.963),0
460,경상남도 창원시 의창구 북면 지개리 산96,96,,4812131021,2012.0,17.0,56600,0,9.0,0,4203341.688,,태풍 산바 영향에 따른 집중호우 등,14317490.55,144,POINT(14317490.545299999 4203341.6881999997),0
461,충청북도 청주시 청원구 내수읍 도원리 208-2,208,2,4311425025,2017.0,14.0,0,0,7.0,0,4398529.245,충청북도 청주시 청원구 내수읍 내수도원길 52-8,집중호우,14197279.08,498,POINT(14197279.0844 4398529.2445999999),0
462,강원특별자치도 원주시 무실동 1555-55,1555,55,5113011500,2017.0,17.0,7442,0,7.0,0,4482665.309,,소하천제방 붕괴,14239751.53,499,POINT(14239751.5286 4482665.3091000002),0
463,강원특별자치도 원주시 판부면 신촌리 1195-84,1195,84,5113038023,2017.0,17.0,20000,0,7.0,0,4481141.847,,도로사면 유실,14245972.8,500,POINT(14245972.7962 4481141.8465),0
464,강원특별자치도 원주시 가현동 290-1,290,1,5113011800,2017.0,17.0,3497,0,7.0,0,4494780.5,,소하천제방 붕괴,14241912.11,501,POINT(14241912.1074 4494780.5004000003),0
465,강원특별자치도 원주시 부론면 단강리 1193-1,1193,1,5113035026,2017.0,17.0,2000,0,7.0,0,4461576.962,,도로사면 유실,14225468.08,502,POINT(14225468.08 4461576.9621000001),0
466,강원특별자치도 원주시 부론면 정산리 2049-1,2049,1,5113035023,2017.0,17.0,9000,0,7.0,0,4464954.69,,도로사면 유실,14221520.95,503,POINT(14221520.950300001 4464954.6902999999),0
467,울산광역시 동구 방어동 산 54-1,54,1,3117010100,2017.0,10.0,0,0,8.0,0,4230618.931,,붕괴,14407594.4,504,POINT(14407594.397299999 4230618.9304999998),0
468,부산광역시 서구 서대신동1가 222-26번지,222,26,2614000000,2017.0,11.0,0,0,9.0,0,4178528.416,,집중호우로 인한 흙막이 시설 붕괴,14361879.42,506,POINT(14361879.4169 4178528.4158999999),0
469,부산광역시 중구 동광동 5가 15-57,15,57,2611011100,2017.0,11.0,30000,0,9.0,0,4178602.604,부산광역시 중구 동영로7번길 10-16 (동광동5가),집중호우로 인한 노후 주택 붕괴,14363905.61,507,POINT(14363905.611300001 4178602.6041999999),0
470,경기도 용인시 처인구 양지면 제일리 산 48-1 외 5필지,5,,4146136024,2017.0,23.0,6800000,1,10.0,10,4472545.418,,건축구조체(PC슬래브) 미시공된 상태에서 무리한 흙막이 가시설 해체작업으로 인해 토사가 붕괴되면서 건축옹벽 타격,14172480.24,508,POINT(14172480.234999999 4472545.4177999999),9
471,인천광역시 부평구 갈산동 124-62,124,62,2823710600,2017.0,25.0,0,0,11.0,0,4512049.043,인천광역시 부평구 갈산로9번길 4-12(갈산동),담장 붕괴,14107235.03,509,POINT(14107235.034399999 4512049.0433999998),0
472,인천광역시 부평구 부평동 760-758,760,758,2823710100,2018.0,8.0,0,0,1.0,0,4507140.668,인천광역시 부평구 안남로 22번길 6-1,옹벽 일부 붕괴,14105936.13,510,POINT(14105936.1336 4507140.6683999998),0
473,서울특별시 중구 신당동 432-1938,432,1938,1114016200,2018.0,10.0,0,0,2.0,0,4516298.585,서울특별시 중구 동호로11아길 12-2 (신당동),"단층주택 기초부분의 석축일부 붕괴,석축의 하부부분이 결빙되어 있고 이것이 해빙되면서 붕괴되었을 것으로 추정",14138149.29,511,POINT(14138149.285700001 4516298.585),0
474,부산광역시 동래구 칠산동 2-20,2,20,2626010300,2018.0,15.0,0,0,3.0,0,4191897.558,부산광역시 동래구 칠산로51번길 16-1(칠산동),우천으로 인한 재개발구역 내 방치된 공가 축대 붕괴,14370730.51,512,POINT(14370730.5118 4191897.5584),0
475,서울특별시 은평구 불광동 244-94,244,94,1138010300,2018.0,12.0,2200,0,4.0,0,4525165.75,서울특별시 은평구 통일로68가길 18-14(불광동),우기시 노후화로 인한 붕괴,14129812.8,513,POINT(14129812.800000001 4525165.7501999997),0
476,서울특별시 은평구 신사동 1-151,1,151,1138010900,2018.0,17.0,0,0,5.0,0,4523076.582,서울특별시 은평구 갈현로4길 40-7(신사동),집중호우에 의한 노후석축 붕괴,14128023.14,514,POINT(14128023.137800001 4523076.5823999997),0
477,서울특별시 용산구 한강로2가 224-2,224,2,1117012400,2018.0,3.0,0,0,6.0,1,4512893.313,서울특별시 용산구 서빙고로3길 37,수사중,14133889.41,515,POINT(14133889.406099999 4512893.3134000003),1
478,서울특별시 은평구 신사동 38-40,38,40,1138010900,2018.0,2.0,0,0,7.0,0,4522384.347,"서울특별시 은평구 가좌로 304(신사동, 로얄패밀리하우스)",집중호우에 의한 붕괴,14127701.43,516,POINT(14127701.428300001 4522384.3469000002),0
479,경상북도 영양군 입암면 신사리 산 8-1,8,1,4776031039,2018.0,5.0,0,0,7.0,0,4384334.169,,낙석,14368996.17,517,POINT(14368996.169299999 4384334.1692000004),0
480,서울특별시 은평구 갈현동 285-111,285,111,1138010400,2018.0,10.0,1500,0,7.0,0,4526561.463,서울특별시 은평구 갈현로37가길 8-11 (갈현동),석축 위 미장 몰탈 탈락,14127961.89,518,POINT(14127961.890799999 4526561.4633999998),0
481,전라남도 곡성군 죽곡면 연화리 58-16,58,16,4672035025,2018.0,24.0,0,0,8.0,0,4181465.633,,논둑 붕괴,14170934.61,519,POINT(14170934.614499999 4181465.6329999999),1
482,전북특별자치도 전주시 완산구 동완산동 453,453,,5211112200,2018.0,4.0,0,0,9.0,0,4274406.804,전북특별자치도 전주시 완산구 완산4길 30-15,폭우로 인한 석축 붕괴,14153393.77,520,POINT(14153393.772399999 4274406.8035000004),0
483,전라남도 여수시 남산동 109,109,,4613011600,2019.0,20.0,0,0,7.0,0,4127419.641,,폭우로 인한 법면 유실,14218760.35,521,POINT(14218760.347899999 4127419.6409),0
484,전라남도 여수시 웅천동 1444-1,1444,1,4613013400,2019.0,20.0,0,0,7.0,0,4128413.684,전라남도 여수시 신월로 239-14,폭우로 인한 법면 유실,14213659.18,522,POINT(14213659.1765 4128413.6839999999),0
485,전라남도 여수시 웅천동 541-1,541,1,4613013400,2020.0,30.0,0,0,7.0,0,4130288.945,,폭우로 인한 법면 유실,14213146.2,549,POINT(14213146.2041 4130288.9445000002),0
486,전라남도 여수시 웅천동 541-1,541,1,4613013400,2019.0,20.0,0,0,7.0,0,4130288.945,,폭우로 인한 법면 유실,14213146.2,523,POINT(14213146.2041 4130288.9445000002),0
487,전라남도 여수시 소라면 죽림리 1104,1104,,4613031022,2019.0,21.0,0,0,7.0,0,4132303.416,,폭우로 인한 법면 유실,14207967.19,524,POINT(14207967.191099999 4132303.4156999998),0
488,경기도 평택시 서탄면 마두리 393-3,393,3,4122032025,2019.0,7.0,21000,0,9.0,0,4453129.996,경기도 평택시 서탄면 정문회화로 291-97,태풍으로 인한 주택 반파,14138377.09,525,POINT(14138377.0878 4453129.9956999999),0
489,전라남도 장흥군 유치면 운월리 산227-8,227,8,4680035034,,,15320,0,,0,4142227.574,,폭우로 인한 법면 유실,14122119.15,526,POINT(14122119.1482 4142227.574),0
490,충청북도 진천군 광혜원면 금곡리 89,89,,4375037021,2011.0,9.0,0,0,8.0,0,4435121.147,충청북도 진천군 광혜원면 금천길 116,태풍으로 인한 가옥붕괴,14186975.82,84,POINT(14186975.822799999 4435121.1464999998),0
491,충청북도 진천군 광혜원면 금곡리 89,89,,4375037021,2011.0,9.0,0,0,8.0,0,4435146.842,,태풍으로 인한 가옥붕괴,14187020.78,527,POINT(14187020.776900001 4435146.8424000004),0
492,충청북도 진천군 광혜원면 죽현리 464,464,,4375037024,2012.0,29.0,0,0,8.0,0,4432607.466,,태풍으로 인한 비닐하우스 붕괴,14185304.58,135,POINT(14185304.5778 4432607.4660999998),0
493,충청북도 진천군 광혜원면 죽현리 464,464,,4375037024,2012.0,29.0,0,0,8.0,0,4432616.959,,태풍으로 인한 비닐하우스 붕괴,14185368.68,528,POINT(14185368.6843 4432616.9589999998),0
494,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,40000,0,8.0,0,4242156.309,울산광역시 중구 산전3길 3,배수불량에 따른 사면붕괴,14399184.37,529,POINT(14399184.3718 4242156.3090000004),0
495,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,0,0,8.0,0,4242119.554,,집중호우로 인해 산자락의 지반이 붕괴되어 가옥으로 토사 유입,14399185.26,301,POINT(14399185.2644 4242119.5543),0
496,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,40000,0,8.0,0,4242113.882,울산광역시 중구 산전3길 3,산전지구 주거환경개선사업시 설치한 소공원에서 노면수가잡초등으로 배수가 불량하여 붕괴된 사면으로 유입되어 절개지 슬라이딩 발생,14399185.93,303,POINT(14399185.930199999 4242113.8816),0
497,울산광역시 중구 태화동 20-3 태화동행정복지센터,,,3111011100,2014.0,18.0,32712,0,8.0,0,4239796.5,울산광역시 중구 유곡로 45 태화동행정복지센터,집중호우에 따른 사면붕괴,14394107.42,530,POINT(14394107.423699999 4239796.4998000003),0
498,서울특별시 종로구 필운동 32-1,32,1,1111011300,2016.0,5.0,0,0,7.0,2,4519910.577,서울특별시 종로구 사직로9길 22,호우로 인한 축대 붕괴,14133977.94,532,POINT(14133977.9442 4519910.5771000003),2
499,서울특별시 종로구 필운동 283-2,283,2,1111011300,2019.0,5.0,0,0,9.0,0,4519654.232,서울특별시 종로구 사직로8길 5-11,노후화로 인한 지붕 붕괴,14134201.23,533,POINT(14134201.227 4519654.2318000002),0
500,서울특별시 구로구 오류동 산43-40번지,43,40,1153010800,2019.0,7.0,0,0,9.0,0,4507715.741,,태풍 링링으로 인한 가림막 붕괴,14118987.87,534,POINT(14118987.870100001 4507715.7405000003),0
501,서울특별시 구로구 오류동 1-51번지,1,51,1153010800,2019.0,7.0,0,0,9.0,0,4508715.829,,태풍 링링으로 인한 가림막 이탈| 붕괴 위험,14119242.24,535,POINT(14119242.235099999 4508715.8290999997),0
502,경상남도 밀양시 무안면 모로리 산2-1,2,1,4827038035,2019.0,2.0,9997,0,10.0,0,4227195.836,,폭우로 인한  유실,14320163.51,536,POINT(14320163.5076 4227195.8364000004),0
503,경상남도 밀양시 초동면 오방리 산35,35,,4827037021,2019.0,2.0,9997,0,10.0,0,4221897.647,,폭우로 인한  유실,14321748.29,537,POINT(14321748.2853 4221897.6464999998),0
